Clave;Clave Alterna;Descripcion;Categoria;SubCategoria;Modelo;Marca;Servicio;StockMin;StockMax;Precio Instalacion;Precio Compra;Precio 1;Precio 2;Precio 3;Precio 4;Precio 5;Mayoreo 1;Mayoreo 2;Mayoreo 3;Mayoreo 4;Mayoreo 5;Existencia
102789654;70552;GLASS G8 POWER LITE NEGRO;TELEFONOS;GLASS;XT2055;MOTOROLA;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102252545;75522;GLASS MI NOTE 10 LITE/MI NT10 LITE NEGRO;TELEFONOS;GLASS;M2002F4LG M1910F4G;XIAOMI;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102261120;72555;GLASS K20 NEGRO;TELEFONOS;GLASS;LMX120EMW;LG;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102261121;73094;GLASS Y8S NEGRO;TELEFONOS;GLASS;JKM-LX1 JKM-LX2 JKM-LX3;HUAWEI;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102261122;6906;LCD TAB 4 7.0 /T230 /T231;TELEFONOS;LCD;T230 T231 T235 T239;SAMSUNG;N;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0
102261125;61168;TAPA POSTERIOR 11 PRO MAX PLATEADO;TELEFONOS;TAPA POSTERIOR;A2161 A2218;IPHONE;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102261126;61169;TAPA POSTERIOR 11 PRO MAX GRIS;TELEFONOS;TAPA POSTERIOR;A2161 A2218;IPHONE;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102261127;60376;TAPA POSTERIOR S20 ULTRA NEGRO;TELEFONOS;TAPA POSTERIOR;G988;SAMSUNG;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102261128;60377;TAPA POSTERIOR S20 ULTRA GRIS;TELEFONOS;TAPA POSTERIOR;G988;SAMSUNG;N;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102261130;60378;TAPA POSTERIOR A21S NEGRO;TELEFONOS;TAPA POSTERIOR;A217;SAMSUNG;N;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102261131;60379;TAPA POSTERIOR NOTE 10 LITE/NT10 LITE;TELEFONOS;TAPA POSTERIOR;N770;SAMSUNG;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102261132;60380;TAPA POSTERIOR NOTE 10/NT10 NEGRO;TELEFONOS;TAPA POSTERIOR;N970;SAMSUNG;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102261134;60946;TAPA POSTERIOR G8 POWER LITE AZUL;TELEFONOS;TAPA POSTERIOR;XT2055;MOTOROLA;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102261139;60464;TAPA POSTERIOR Y6P / Y6 PRIME 2020;TELEFONOS;TAPA POSTERIOR;MED-LX9;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102261140;60465;TAPA POSTERIOR Y8S NEGRO;TELEFONOS;TAPA POSTERIOR;JKM-LX1 JKM-LX2 JKM-LX3;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102271101;60169;TAPA POSTERIOR MI 9 LITE/MI9 LITE NEGRO;TELEFONOS;TAPA POSTERIOR;M1904F3BG;XIAOMI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102271102;60170;TAPA POSTERIOR MI 9 LITE/MI9 LITE AZUL;TELEFONOS;TAPA POSTERIOR;M1904F3BG;XIAOMI;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102271103;60171;TAPA POSTERIOR REDMI 7A NEGRO;TELEFONOS;TAPA POSTERIOR;M1903C3EG;XIAOMI;N;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0
102271104;60172;TAPA POSTERIOR REDMI 7A AZUL;TELEFONOS;TAPA POSTERIOR;REDMI 7;XIAOMI;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102271112;96247;CAMARA POSTERIOR Y9 PRIME 2019;TELEFONOS;CAMARA;STK LX1;HUAWEI;N;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102271113;96248;CAMARA FRONTAL Y9 PRIME 2019;TELEFONOS;CAMARA;STK LX1;HUAWEI;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102271114;96402;CAMARA POSTERIOR MI 9 /MI9;TELEFONOS;CAMARA;M1902F1G;XIAOMI;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102271116;96403;CAMARA FRONTAL MI 9 / MI9;TELEFONOS;CAMARA;M1902F1G;XIAOMI;N;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0
102271117;61303;LENTE DE CAMARA IPHONE X NEGRO;TELEFONOS;LENTE  DE CAMARA;A1865, A1901, A1902 A1903;IPHONE;N;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0
10271118;61304;LENTE CAMARA 11 PRO MAX;TELEFONOS;LENTE  DE CAMARA;A2161 A2218;IPHONE;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102271120;61824;LENTE DE CAMARA NOTE 10/ NT10 NEGRO;TELEFONOS;LENTE  DE CAMARA;N970;SAMSUNG;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102271121;61825;LENTE DE CAMARA A21S NEGRO;TELEFONOS;LENTE  DE CAMARA;A217;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102271122;61826;LENTE DE CAMARA S20 ULTRA NEGRO;TELEFONOS;LENTE  DE CAMARA;G988;SAMSUNG;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102271123;61827;LENTE DE CAMARA G8 POWER LITE NEGRO;TELEFONOS;LENTE  DE CAMARA;XT2055;MOTOROLA;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102271124;61746;LENTE DE CAMARA NOVA 5T NEGRO;TELEFONOS;LENTE  DE CAMARA;YAL-L21;HUAWEI;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102211805;6139;LCD+T. MOTO G6 C/M NEGRO;TELEFONOS;LCD+TACTIL;XT1925;MOTOROLA;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102271128;79757;BANDEJA DE SIM A30S NEGRO;TELEFONOS;BANDEJA SIM;A307;SAMSUNG;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102271129;79756;BANDEJA DE SIM Y5 2018 NEGRO;TELEFONOS;BANDEJA SIM;DRA-LX2 DRA-LX5 DRA-L21;HUAWEI;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102271130;61414;LENTE DE CAMARA MI NOTE 10 / MI NT10 NEGRO;TELEFONOS;LENTE  DE CAMARA;M2002F4LG, M1910F4G;XIAOMI;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102271132;1697;FLEX DE CARGA A20S (M14);TELEFONOS;FLEX;A207;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102271133;7113;LCD+T. TAB Z2 /SGP511 NEGRO;TELEFONOS;LCD+TACTIL;SGP511 SGP512 SGP521 SGP541;SONY;N;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0
102271134;12257;LCD+T. REDMI 7A NEGRO;TELEFONOS;LCD+TACTIL;REDMI 7A;XIAOMI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102271136;8555;LCD+T. A7S 2020  (V.1)  NEGRO;TELEFONOS;LCD+TACTIL;A7010 A7020;ZTE;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102281101;6907;LCD+T. TAB A 10.1 / T510  NEGRO;TELEFONOS;LCD+TACTIL;T510 T515;SAMSUNG;N;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0
102281102;6909;LCD+T. TAB A 8.0 2019 T290 T295 NEGRO;TELEFONOS;LCD+TACTIL;T290 T295;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102281103;6908;LCD+T. TAB A 8.0 2019 T290 T295 BLANCO;TELEFONOS;LCD+TACTIL;T290 T295;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102281110;89503;PUNTA CAUTIN CURVO COBRE;TELEFONOS;HERRAMIENTAS;900M-T-IC;KAISI;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102281112;89504;PUNTA CAUTIN CURVO NEGRO;TELEFONOS;HERRAMIENTAS;900M-T-IC;KAISI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102122001;89505;LIMPIA CAUTIN SS-599B;TELEFONOS;HERRAMIENTAS;SS-599B;SUNSHINE;N;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0
102122002;89506;SUCCIONADOR DE ESTAÑO;TELEFONOS;HERRAMIENTAS;S/M;GENERICO;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102122004;61170;TAPA POSTERIOR 8 PLUS DORADO - ROSA;TELEFONOS;TAPA POSTERIOR;A1864 A1897 A1899;IPHONE;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102101207;62517;BATERIA MOTO G6 PLUS/G6+;TELEFONOS;BATERIA;JT40;MOTOROLA;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102101208;89507;LENTE DE MICROSCOPIO 0.5X;TELEFONOS;HERRAMIENTAS;0.5X;S-M;N;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102111210;60381;TAPA POSTERIOR S6 EDGE PLUS GRIS;TELEFONOS;TAPA POSTERIOR;G928;SAMSUNG;N;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102181203;6135;LCD+T. Z4 NEGRO ORIG.;TELEFONOS;LCD+TACTIL;XT1980-3;MOTOROLA;N;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102181206;8556;LCD+T. A3 2019/ L8 / A3 LITE NEGRO;TELEFONOS;LCD+TACTIL;AGREGAR;ZTE;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102191201;12258;LCD+T. POCO X3/ MI 10T LITE 5G NEGRO;TELEFONOS;LCD+TACTIL;M2007J20CG;XIAOMI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102191204;12308;LCD+T. ZENFONE 6 NEGRO;TELEFONOS;LCD+TACTIL;A600CG;ASUS;N;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
102191206;31662;TACTIL J3/J3 2016 NEGRO;TELEFONOS;TACTIL;J300 J320;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102191210;72556;GLASS G8/ G8 THINQ NEGRO;TELEFONOS;GLASS;G820;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102191230;70553;GLASS G9 PLUS NEGRO;TELEFONOS;GLASS;XT2087;MOTOROLA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102191256;70554;GLASS Z4 NEGRO;TELEFONOS;GLASS;XT1980-3;MOTOROLA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102191232;60466;TAPA POSTERIOR Y6 2018 S/HUELLA NEGRO V.PERU;TELEFONOS;TAPA POSTERIOR;ATU-L11 ATU-L21 ATU-L22 ATU-LX3;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102191285;73096;GLASS Y6 PRIME 2020 / Y6P NEGRO;TELEFONOS;GLASS;MED-L29 MED-LX9;HUAWEI;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102191295;6910;LCD+T. A01 CORE NEGRO ORIG.;TELEFONOS;LCD+TACTIL;A013;SAMSUNG;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102191248;96249;CAMARA POSTERIOR Y7 2019;TELEFONOS;CAMARA;DUB-LX3;HUAWEI;N;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0
102191250;96250;CAMARA POSTERIOR Y6 2019;TELEFONOS;CAMARA;MRD-LX3;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102191279;79079;PIN DE CARGA Z3 PLAY  T.C;TELEFONOS;PIN DE CARGA;XT1929;MOTOROLA;N;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0
102191262;79420;BUZZER A15M;TELEFONOS;PARLANTE;A115;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102211258;79758;LENTE DE CAMARA Z4 NEGRO;TELEFONOS;LENTE  DE CAMARA;XT1980-3;MOTOROLA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102211259;79759;LENTE DE CAMARA G7 POWER NEGRO;TELEFONOS;LENTE  DE CAMARA;XT1955 M3C93;MOTOROLA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102211260;79760;LENTE DE CAMARA C/M P30 LITE NEGRO;TELEFONOS;LENTE  DE CAMARA;MAR-LX1 MAR-LX2 MAR-AL01;HUAWEI;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102211205;70205;GLASS A01 CORE NEGRO;TELEFONOS;GLASS;A013;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102211271;61171;TAPA POSTERIOR XR NEGRO;TELEFONOS;TAPA POSTERIOR;A1984 A2105 A2106 A2107 A2108;IPHONE;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102211272;61172;TAPA POSTERIOR XR BLANCO;TELEFONOS;TAPA POSTERIOR;A1984 A2105 A2106 A2107 A2108;IPHONE;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102211273;61173;TAPA POSTERIOR XR AZUL;TELEFONOS;TAPA POSTERIOR;A1984 A2105 A2106 A2107 A2108;IPHONE;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102211282;60382;TAPA POSTERIOR A01 CORE NEGRO;TELEFONOS;TAPA POSTERIOR;A013;SAMSUNG;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102211275;60173;TAPA POSTERIOR REDMI  NOTE 9 PRO / NOTE 9S AZUL;TELEFONOS;TAPA POSTERIOR;M2003J6B2G;XIAOMI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102211228;2628;FLEX DE CARGA Y9 2019;TELEFONOS;FLEX;JKM-LX1;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102211218;96517;CAMARA POSTERIOR A71;TELEFONOS;CAMARA;A715;SAMSUNG;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102211225;79419;MICROFONO Y5 2017 Y6 2017;TELEFONOS;MICROFONO;MYA L02 L41 L22 L23 L11 L01 U29;HUAWEI;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102281208;89508;ESTACION DE CALOR 878D;TELEFONOS;HERRAMIENTAS;878D;BACKU;N;10;50;0;0;0;0;0;0;0;0;0;0;0;0;0
102281210;89509;ESTACION DE CALOR 858D;TELEFONOS;HERRAMIENTAS;858D;KADA;N;10;40;0;0;0;0;0;0;0;0;0;0;0;0;0
102123121;6921;LCD+T. A8 2018 NEGRO AAAAA (INCELL METAL );TELEFONOS;LCD+TACTIL;A530;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102311256;6922;LCD+T. J7 2016  DORADO AAA;TELEFONOS;LCD+TACTIL;J710;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102311252;6923;LCD+T. J7 2016  BLANCO AAA;TELEFONOS;LCD+TACTIL;J710;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102311285;6925;LCD+T. J2 PRO 2018 NEGRO AAAAA ( INCELL METAL);TELEFONOS;LCD+TACTIL;J250;SAMSUNG;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102311274;6928;LCD+T. J5 GRIS AAAA (INCELL METAL );TELEFONOS;LCD+TACTIL;J500;SAMSUNG;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102311291;6929;LCD+T. J7 PRO NEGRO AAAAA (INCELL METAL);TELEFONOS;LCD+TACTIL;J730;SAMSUNG;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102311293;6930;LCD+T. J7 PRO DORADO AAAAA (INCELL METAL);TELEFONOS;LCD+TACTIL;J730;SAMSUNG;N;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0
102110221;6932;LCD+T. J3 2016 AZUL/GRIS AAAAA (INCELL METAL);TELEFONOS;LCD+TACTIL;J320 J300;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102130110;6934;LCD+T. A11/M11 NEGRO (INCELL METAL);TELEFONOS;LCD+TACTIL;A115 M115;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102130111;6935;LCD+T. A21 NEGRO INCELL METAL;TELEFONOS;LCD+TACTIL;A215;SAMSUNG;N;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102130113;6936;LCD+T. A21S NEGRO INCELL METAL;TELEFONOS;LCD+TACTIL;A217;SAMSUNG;N;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102140110;6938;LCD+T. J1 2016 AZUL ( INCELL METAL );TELEFONOS;LCD+TACTIL;J120;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140121;6939;LCD+T. A20E NEGRO ORIG.;TELEFONOS;LCD+TACTIL;A202;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140131;5057;LCD+T. N2.3 NEGRO AAA;TELEFONOS;LCD+TACTIL;TA-1211 TA-1214 TA-1206;NOKIA;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102140132;5058;LCD+T. N3.1  PLUS NEGRO AAA;TELEFONOS;LCD+TACTIL;TA-1118 TA-1104 TA-1125 TA 1115;NOKIA;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102140141;8557;LCD+T. V SMART / 20 SMART (V.1)  NEGRO;TELEFONOS;LCD+TACTIL;V2050 V1050;ZTE;N;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0
102140160;73223;GLASS V SMART NEGRO;TELEFONOS;GLASS;V2050;ZTE;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102240170;73097;GLASS MATE 30 PRO/MT30 PRO NEGRO ORIG,;TELEFONOS;GLASS;LIO-AL00  LIO-L09 LIO-L29;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140197;79020;PIN DE CARGA A10S;TELEFONOS;PIN DE CARGA;A107;SAMSUNG;N;100;500;0;0;0;0;0;0;0;0;0;0;0;0;0
102140198;79023;PIN DE CARGA A20/A30/A40/A50/A60/A70/A31/A12;TELEFONOS;PIN DE CARGA;A205 A305 A405 A505 A605 A705;SAMSUNG;N;100;200;0;0;0;0;0;0;0;0;0;0;0;0;0
102140105;61231;TAPA POST. MATE 30 PRO/MT30 PRO NEGRO;TELEFONOS;TAPA POSTERIOR;LIO-AL00  LIO-L09 LIO-L29;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140106;60468;TAPA POSTERIOR P40 PRO NEGRO;TELEFONOS;TAPA POSTERIOR;ANA-LNX9;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140108;60469;TAPA POSTERIOR P40 NEGRO;TELEFONOS;TAPA POSTERIOR;ELS-NX9 ELS-N04;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140123;61002;TAPA POSTERIOR V10 VITA NEGRO;TELEFONOS;TAPA POSTERIOR;V10 VITA;ZTE;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140125;60181;TAPA POSTERIOR REDMI NOTE 9 PRO / NOTE 9S VERDE/AZUL;TELEFONOS;TAPA POSTERIOR;REDMI NT 9S;XIAOMI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140129;60175;TAPA POSTERIOR POCO M3 NEGRO;TELEFONOS;TAPA POSTERIOR;M2010J19CG;XIAOMI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140112;60176;TAPA POSTERIOR MI 10T NEGRO;TELEFONOS;TAPA POSTERIOR;M2007J3SG;XIAOMI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102140165;61608;LENTE DE CAMARA K40 NEGRO;TELEFONOS;LENTE  DE CAMARA;X420EM;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140166;61609;LENTE DECAMARA K40S NEGRO;TELEFONOS;LENTE  DE CAMARA;X430;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140172;61610;LENTE DE CAMARA K41 NEGRO;TELEFONOS;LENTE  DE CAMARA;K400;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140111;61415;LENTE DE CAMARA MI 10T/ MI 10T PRO NEGRO;TELEFONOS;LENTE  DE CAMARA;M2007J3SG;XIAOMI;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140179;61612;LENTE DE CAMARA K50 NEGRO;TELEFONOS;LENTE  DE CAMARA;X520EMW;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140178;61613;LENTE DE CAMARA K50S NEGRO;TELEFONOS;LENTE  DE CAMARA;X540EMW;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140155;61747;LENTE DE CAMARA MATE 30 RPO/MT30 PRO;TELEFONOS;LENTE  DE CAMARA;LIO-AL00  LIO-L09 LIO-L29;HUAWEI;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140101;60709;LENTE DE CAMARA N3.1 PLUS NEGRO;TELEFONOS;LENTE  DE CAMARA;TA-1118 TA-1104 TA-1125;NOKIA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102140102;60708;LENTE DE CAMARA N3.1 NEGRO;TELEFONOS;LENTE  DE CAMARA;TA-1049 TA-1057 TA-1070;NOKIA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102191001;97120;FIBRA A01 5D+;TELEFONOS;FIBRAS;A015;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190002;97121;FIBRA A01 CORE 5D+;TELEFONOS;FIBRAS;A013;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102191002;97122;FIBRA A7 2018 5D+;TELEFONOS;FIBRAS;A750;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102191003;97123;FIBRA A11 5D+;TELEFONOS;FIBRAS;A115;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102191004;97124;FIBRA A20S 5D+;TELEFONOS;FIBRAS;A207;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102191005;97125;FIBRA A21/A21S 5D+;TELEFONOS;FIBRAS;A215 A217;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190008;97127;FIBRA A31 5D+;TELEFONOS;FIBRAS;A315;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190009;97128;FIBRA A31S 5D+;TELEFONOS;FIBRAS;A317;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190010;97129;FIBRA A70 5D+;TELEFONOS;FIBRAS;A705;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190011;97130;FIBRA A80/A90 5D+;TELEFONOS;FIBRAS;A805 A905;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190012;97131;FIBRA J2 CORE 5D+;TELEFONOS;FIBRAS;J260;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190014;97133;FIBRA J2 PRIME 5D+;TELEFONOS;FIBRAS;G532;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190015;97134;FIBRA J4 PLUS J4+ J6+ 5D+;TELEFONOS;FIBRAS;J415 J610;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190016;97135;FIBRA J4 2018 5D+;TELEFONOS;FIBRAS;J400;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190017;97136;FIBRA J6 5D+;TELEFONOS;FIBRAS;J600;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190018;97137;FIBRA J7 5D+;TELEFONOS;FIBRAS;J700;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190019;97138;FIBRA J7 NEO 5D+;TELEFONOS;FIBRAS;J701;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190020;97139;FIBRA J8 2018 5D+;TELEFONOS;FIBRAS;J810;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190021;97062;FIBRA Y5 2019 5D+;TELEFONOS;FIBRAS;AMN-LX1 AMN-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190022;97063;FIBRA Y5 NEO 5D+;TELEFONOS;FIBRAS;DRA-L02;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190023;97064;FIBRA Y6 2019 5D+;TELEFONOS;FIBRAS;MRD-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190024;97065;FIBRA Y6S 5D+;TELEFONOS;FIBRAS;JAT-L29;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190025;97066;FIBRA Y6P/Y6P 2020 5D+;TELEFONOS;FIBRAS;MED-LX9;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190027;97068;FIBRA Y7 2019 5D+;TELEFONOS;FIBRAS;DUB-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190028;97069;FIBRA Y7P 5D+;TELEFONOS;FIBRAS;ART-L29 ART-L28;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190029;97070;FIBRA Y8P 5D+;TELEFONOS;FIBRAS;AQM-LX1;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190030;97071;FIBRA Y8S/Y9 2019 5D+;TELEFONOS;FIBRAS;JKM-LX1 JKM-LX2 JKM-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190032;97073;FIBRA Y9S/Y9 P/Y9 PRIME 5D+;TELEFONOS;FIBRAS;STK-LX1 STK-L21 STK-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190033;97074;FIBRA P9 LITE 2017 5D+;TELEFONOS;FIBRAS;PRA-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190034;97075;FIBRA P20 LITE 5D+;TELEFONOS;FIBRAS;ANE-LX1 ANE-LX3 ANE-L02 ANE-L22;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190035;97076;FIBRA P20 PRO 5D+;TELEFONOS;FIBRAS;CLT-AL01 CLT-L29 CLT-L09 CLT-L04;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190036;97077;FIBRA P30 5D+;TELEFONOS;FIBRAS;ELE-L09 ELE-L29 ELE-L04;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102190037;97078;FIBRA P30 LITE 5D+;TELEFONOS;FIBRAS;MAR-LX1 MAR-LX2 MAR-AL01;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
